filepath,label,label_index
/content/drive/MyDrive/DataSet_Voice/angry/1071_TAI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1074_IOM_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1072_DFA_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1074_IEO_ANG_LO.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1072_IOM_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1078_DFA_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1077_ITS_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1073_TIE_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1064_MTI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1076_IEO_ANG_HI.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1066_WSI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1070_IWW_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1075_IEO_ANG_MD.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1068_IEO_ANG_MD.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1074_DFA_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1073_TAI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1076_IEO_ANG_MD.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1074_TAI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1071_TSI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1077_TAI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1074_TIE_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1066_TIE_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1067_MTI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1064_WSI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1071_IOM_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1067_IEO_ANG_HI.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1068_IWL_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1071_MTI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1071_ITH_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1067_TIE_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1076_MTI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1069_TIE_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1073_IWL_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1070_IEO_ANG_MD.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1067_DFA_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1065_IWW_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1072_IEO_ANG_MD.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1071_IEO_ANG_LO.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1068_MTI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1078_ITS_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1068_ITH_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1067_IWW_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1077_IWW_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1065_DFA_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1066_IEO_ANG_HI.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1070_TSI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1078_IEO_ANG_HI.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1078_IOM_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1067_ITH_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1069_IWL_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1077_IEO_ANG_LO.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1072_ITS_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1064_IEO_ANG_HI.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1066_ITS_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1069_IEO_ANG_HI.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1072_IWW_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1072_IEO_ANG_LO.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1076_TAI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1064_IOM_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1072_TAI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1071_ITS_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1070_IEO_ANG_HI.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1076_ITH_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1074_ITS_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1074_MTI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1064_IEO_ANG_LO.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1071_DFA_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1073_TSI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1065_ITS_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1072_IEO_ANG_HI.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1074_WSI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1068_TAI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1076_TSI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1075_IWL_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1065_IEO_ANG_MD.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1066_IWW_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1073_IEO_ANG_MD.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1064_TAI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1069_DFA_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1077_DFA_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1077_IWL_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1069_IWW_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1072_MTI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1073_IEO_ANG_LO.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1077_ITH_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1075_IEO_ANG_LO.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1071_WSI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1069_WSI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1065_WSI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1069_ITS_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1065_TIE_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1069_IEO_ANG_MD.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1074_IEO_ANG_MD.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1066_IWL_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1065_TSI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1071_IEO_ANG_MD.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1064_IWL_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1072_IWL_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1075_MTI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1074_IWL_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1076_DFA_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1078_IEO_ANG_LO.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1074_IWW_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1063_TAI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1077_IOM_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1068_IEO_ANG_HI.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1066_MTI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1066_IEO_ANG_MD.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1073_ITH_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1070_IOM_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1076_IOM_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1073_IWW_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1073_IEO_ANG_HI.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1075_ITS_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1075_IEO_ANG_HI.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1068_WSI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1076_TIE_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1070_MTI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1067_IEO_ANG_LO.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1077_IEO_ANG_MD.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1066_IEO_ANG_LO.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1064_IWW_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1070_DFA_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1066_ITH_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1074_IEO_ANG_HI.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1070_ITS_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1075_TAI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1065_IOM_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1075_IOM_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1075_TIE_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1072_ITH_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1066_TSI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1065_MTI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1077_IEO_ANG_HI.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1075_TSI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1078_ITH_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1072_TIE_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1070_ITH_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1071_IWL_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1076_ITS_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1073_IOM_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1072_WSI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1075_ITH_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1076_IEO_ANG_LO.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1066_TAI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1065_IWL_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1064_DFA_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1068_IEO_ANG_LO.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1075_WSI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1069_TSI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1068_DFA_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1076_IWW_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1066_DFA_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1072_TSI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1073_MTI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1070_TAI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1064_IEO_ANG_MD.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1071_IEO_ANG_HI.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1070_WSI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1077_MTI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1067_TSI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1067_TAI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1073_DFA_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1065_IEO_ANG_HI.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1064_ITH_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1084_IOM_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1082_DFA_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1089_IOM_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1090_ITS_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1080_IWL_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1081_DFA_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1087_TAI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1091_IEO_ANG_LO.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1079_ITH_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1091_ITS_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1083_IEO_ANG_LO.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1082_ITH_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1090_IEO_ANG_HI.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1082_WSI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/03-01-05-01-02-01-01.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1088_IWL_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1085_IOM_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1088_WSI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1087_IEO_ANG_HI.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1083_IEO_ANG_MD.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1081_WSI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1083_IWL_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1079_TSI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1081_MTI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1081_IEO_ANG_MD.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1081_TIE_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1087_IWW_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1089_ITS_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1088_TIE_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1087_IOM_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1083_TIE_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1091_IEO_ANG_MD.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1081_TSI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1089_IEO_ANG_MD.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1083_IOM_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1086_DFA_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1086_WSI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1086_TIE_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1081_ITS_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1085_IWW_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1086_IEO_ANG_HI.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1091_IOM_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1089_IEO_ANG_HI.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1089_TIE_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1087_TSI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1084_IEO_ANG_MD.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/03-01-05-01-01-02-01.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1088_ITS_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1089_WSI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1091_IWL_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1081_IEO_ANG_HI.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1082_IOM_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1087_TIE_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/03-01-05-01-01-01-01.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1087_WSI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1079_IWL_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1090_IOM_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/03-01-05-02-02-02-01.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1083_IWW_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1078_TSI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1078_IWL_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1080_IEO_ANG_LO.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1091_TAI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1091_MTI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1078_MTI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1084_IEO_ANG_HI.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/03-01-05-01-02-02-01.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1088_IEO_ANG_HI.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1078_IWW_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1081_IOM_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1085_TIE_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1083_ITH_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1083_IEO_ANG_HI.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1091_TSI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1082_IEO_ANG_MD.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1084_MTI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1086_ITH_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1080_ITH_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1084_IWL_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1091_DFA_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1084_WSI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1080_TAI_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1090_TIE_ANG_XX.wav,angry,0
/content/drive/MyDrive/DataSet_Voice/angry/1089_MTI_ANG_XX.wav,angry,0
